ept,tmp,month,hour,dayofweek,kw_2,kw_7
2017-01-19 14:00:00,57.6,1,14,3,19764.0,20466.0
2017-01-19 15:00:00,59.7,1,15,3,19818.0,20412.0
2017-01-19 16:00:00,60.3,1,16,3,20304.0,20574.0
2017-01-19 17:00:00,59.0,1,17,3,21060.0,20628.0
2017-01-19 18:00:00,50.4,1,18,3,21438.0,20520.0
2017-01-19 19:00:00,46.4,1,19,3,21168.0,20682.0
2017-01-19 20:00:00,45.1,1,20,3,20736.0,19926.0
2017-01-19 21:00:00,43.0,1,21,3,19602.0,19062.0
2017-01-19 22:00:00,43.7,1,22,3,18576.0,18036.0
2017-01-19 23:00:00,42.4,1,23,3,17010.0,16902.0
2017-01-20 00:00:00,42.1,1,0,4,17118.0,16524.0
2017-01-20 01:00:00,39.6,1,1,4,17442.0,17172.0
2017-01-20 02:00:00,40.5,1,2,4,17172.0,16740.0
2017-01-20 03:00:00,43.9,1,3,4,16794.0,16686.0
2017-01-20 04:00:00,44.6,1,4,4,17064.0,17010.0
2017-01-20 05:00:00,44.6,1,5,4,18306.0,18738.0
2017-01-20 06:00:00,44.6,1,6,4,19926.0,20250.0
2017-01-20 07:00:00,43.2,1,7,4,20790.0,21114.0
2017-01-20 08:00:00,43.9,1,8,4,20142.0,20520.0
2017-01-20 09:00:00,46.8,1,9,4,20142.0,19872.0
2017-01-20 10:00:00,48.0,1,10,4,20196.0,19872.0
2017-01-20 11:00:00,51.4,1,11,4,19926.0,19980.0
2017-01-20 12:00:00,57.6,1,12,4,19548.0,20034.0
2017-01-20 13:00:00,61.9,1,13,4,19440.0,20574.0
2017-01-20 14:00:00,64.9,1,14,4,19332.0,20682.0
2017-01-20 15:00:00,66.6,1,15,4,19224.0,21168.0
2017-01-20 16:00:00,66.2,1,16,4,19440.0,21546.0
2017-01-20 17:00:00,60.8,1,17,4,19602.0,21114.0
2017-01-20 18:00:00,57.2,1,18,4,20088.0,20898.0
2017-01-20 19:00:00,54.7,1,19,4,20142.0,20034.0
2017-01-20 20:00:00,52.2,1,20,4,19926.0,19116.0
2017-01-20 21:00:00,49.8,1,21,4,19494.0,18090.0
2017-01-20 22:00:00,47.3,1,22,4,18522.0,17280.0
2017-01-20 23:00:00,50.2,1,23,4,17820.0,16632.0
2017-01-21 00:00:00,50.5,1,0,5,18414.0,16524.0
2017-01-21 01:00:00,50.9,1,1,5,19116.0,16794.0
2017-01-21 02:00:00,50.5,1,2,5,18576.0,16524.0
2017-01-21 03:00:00,50.5,1,3,5,19008.0,16416.0
2017-01-21 04:00:00,50.4,1,4,5,20034.0,17118.0
2017-01-21 05:00:00,50.0,1,5,5,22032.0,17982.0
2017-01-21 06:00:00,49.6,1,6,5,24030.0,18954.0
2017-01-21 07:00:00,49.5,1,7,5,24840.0,20682.0
2017-01-21 08:00:00,49.5,1,8,5,23490.0,21816.0
2017-01-21 09:00:00,50.0,1,9,5,21222.0,21762.0
2017-01-21 10:00:00,50.4,1,10,5,20412.0,22356.0
2017-01-21 11:00:00,50.9,1,11,5,19602.0,21924.0
2017-01-21 12:00:00,52.0,1,12,5,18900.0,21276.0
2017-01-21 13:00:00,53.1,1,13,5,18792.0,21654.0
2017-01-21 14:00:00,54.0,1,14,5,18522.0,21384.0
2017-01-21 15:00:00,54.9,1,15,5,18684.0,21438.0
2017-01-21 16:00:00,55.4,1,16,5,19440.0,21924.0
2017-01-21 17:00:00,55.8,1,17,5,20466.0,21978.0
2017-01-21 18:00:00,55.6,1,18,5,21222.0,21924.0
2017-01-21 19:00:00,55.4,1,19,5,21168.0,21492.0
2017-01-21 20:00:00,55.8,1,20,5,20898.0,20682.0
2017-01-21 21:00:00,56.1,1,21,5,20682.0,20412.0
2017-01-21 22:00:00,56.3,1,22,5,19764.0,19548.0
2017-01-21 23:00:00,55.9,1,23,5,18576.0,18306.0
2017-01-22 00:00:00,55.4,1,0,6,18900.0,17766.0
2017-01-22 01:00:00,54.1,1,1,6,19116.0,17658.0
2017-01-22 02:00:00,54.1,1,2,6,18900.0,17010.0
2017-01-22 03:00:00,53.1,1,3,6,19278.0,16794.0
2017-01-22 04:00:00,55.9,1,4,6,19656.0,16740.0
2017-01-22 05:00:00,58.5,1,5,6,20682.0,17064.0
2017-01-22 06:00:00,59.0,1,6,6,22248.0,17280.0
2017-01-22 07:00:00,58.5,1,7,6,22896.0,17604.0
2017-01-22 08:00:00,56.7,1,8,6,22302.0,18630.0
2017-01-22 09:00:00,55.8,1,9,6,22086.0,18576.0
2017-01-22 10:00:00,56.1,1,10,6,21924.0,17658.0
2017-01-22 11:00:00,56.3,1,11,6,20574.0,16956.0
2017-01-22 12:00:00,56.3,1,12,6,19548.0,16146.0
2017-01-22 13:00:00,56.7,1,13,6,19602.0,15282.0
2017-01-22 14:00:00,57.2,1,14,6,19386.0,15012.0
2017-01-22 15:00:00,57.2,1,15,6,19602.0,15012.0
2017-01-22 16:00:00,56.5,1,16,6,19926.0,15120.0
2017-01-22 17:00:00,56.7,1,17,6,20196.0,16146.0
2017-01-22 18:00:00,55.9,1,18,6,20736.0,16794.0
2017-01-22 19:00:00,55.4,1,19,6,20034.0,16794.0
2017-01-22 20:00:00,54.5,1,20,6,19170.0,16740.0
2017-01-22 21:00:00,54.5,1,21,6,18630.0,16200.0
2017-01-22 22:00:00,54.3,1,22,6,17766.0,15660.0
2017-01-22 23:00:00,54.0,1,23,6,16362.0,15444.0
2017-01-23 00:00:00,54.0,1,0,0,15984.0,16200.0
2017-01-23 01:00:00,53.6,1,1,0,15228.0,16902.0
2017-01-23 02:00:00,53.1,1,2,0,14472.0,17172.0
2017-01-23 03:00:00,52.7,1,3,0,14148.0,17226.0
2017-01-23 04:00:00,52.7,1,4,0,14580.0,18090.0
2017-01-23 05:00:00,52.7,1,5,0,15390.0,19818.0
2017-01-23 06:00:00,52.9,1,6,0,15606.0,20790.0
2017-01-23 07:00:00,53.6,1,7,0,16092.0,21762.0
2017-01-23 08:00:00,54.5,1,8,0,16632.0,22410.0
2017-01-23 09:00:00,55.0,1,9,0,17064.0,22950.0
2017-01-23 10:00:00,56.3,1,10,0,17226.0,22896.0
2017-01-23 11:00:00,58.5,1,11,0,16956.0,22410.0
2017-01-23 12:00:00,61.9,1,12,0,16470.0,21438.0
2017-01-23 13:00:00,63.7,1,13,0,15444.0,21168.0
2017-01-23 14:00:00,62.6,1,14,0,15336.0,20898.0
2017-01-23 15:00:00,63.3,1,15,0,15660.0,20790.0
2017-01-23 16:00:00,61.7,1,16,0,15930.0,21492.0
2017-01-23 17:00:00,60.3,1,17,0,16632.0,22680.0
2017-01-23 18:00:00,57.6,1,18,0,16524.0,23058.0
2017-01-23 19:00:00,55.2,1,19,0,16254.0,22626.0
2017-01-23 20:00:00,52.9,1,20,0,15876.0,22086.0
2017-01-23 21:00:00,51.4,1,21,0,15552.0,21276.0
2017-01-23 22:00:00,48.7,1,22,0,14958.0,19926.0
2017-01-23 23:00:00,46.9,1,23,0,14040.0,18468.0
2017-01-24 00:00:00,46.0,1,0,1,13392.0,17982.0
2017-01-24 01:00:00,44.1,1,1,1,13338.0,18630.0
2017-01-24 02:00:00,43.2,1,2,1,12798.0,18576.0
2017-01-24 03:00:00,42.6,1,3,1,12366.0,18414.0
2017-01-24 04:00:00,42.1,1,4,1,12582.0,18792.0
2017-01-24 05:00:00,42.3,1,5,1,12960.0,19656.0
2017-01-24 06:00:00,41.9,1,6,1,13338.0,22194.0
2017-01-24 07:00:00,40.3,1,7,1,14256.0,23058.0
2017-01-24 08:00:00,39.6,1,8,1,15012.0,22410.0
2017-01-24 09:00:00,44.1,1,9,1,15228.0,21600.0
2017-01-24 10:00:00,47.8,1,10,1,15012.0,21060.0
2017-01-24 11:00:00,51.3,1,11,1,14796.0,21060.0
2017-01-24 12:00:00,52.2,1,12,1,15174.0,20358.0
2017-01-24 13:00:00,55.6,1,13,1,14850.0,19926.0
2017-01-24 14:00:00,58.1,1,14,1,14418.0,19764.0
2017-01-24 15:00:00,59.4,1,15,1,14256.0,19818.0
2017-01-24 16:00:00,59.4,1,16,1,14580.0,20304.0
2017-01-24 17:00:00,59.5,1,17,1,15120.0,21060.0
2017-01-24 18:00:00,56.7,1,18,1,15498.0,21438.0
2017-01-24 19:00:00,55.2,1,19,1,15390.0,21168.0
2017-01-24 20:00:00,54.0,1,20,1,15120.0,20736.0
2017-01-24 21:00:00,52.7,1,21,1,14202.0,19602.0
2017-01-24 22:00:00,52.5,1,22,1,13392.0,18576.0
2017-01-24 23:00:00,52.0,1,23,1,13500.0,17010.0
2017-01-25 00:00:00,47.5,1,0,2,14094.0,17118.0
2017-01-25 01:00:00,42.6,1,1,2,15120.0,17442.0
2017-01-25 02:00:00,40.3,1,2,2,15390.0,17172.0
2017-01-25 03:00:00,40.6,1,3,2,15444.0,16794.0
2017-01-25 04:00:00,40.6,1,4,2,16146.0,17064.0
2017-01-25 05:00:00,40.5,1,5,2,17226.0,18306.0
2017-01-25 06:00:00,38.1,1,6,2,18846.0,19926.0
2017-01-25 07:00:00,38.3,1,7,2,19710.0,20790.0
2017-01-25 08:00:00,36.3,1,8,2,19440.0,20142.0
2017-01-25 09:00:00,45.5,1,9,2,18846.0,20142.0
2017-01-25 10:00:00,51.1,1,10,2,18954.0,20196.0
2017-01-25 11:00:00,56.8,1,11,2,18738.0,19926.0
2017-01-25 12:00:00,61.7,1,12,2,18360.0,19548.0
2017-01-25 13:00:00,65.1,1,13,2,18684.0,19440.0
2017-01-25 14:00:00,68.0,1,14,2,18846.0,19332.0
2017-01-25 15:00:00,70.0,1,15,2,18900.0,19224.0
2017-01-25 16:00:00,70.2,1,16,2,19764.0,19440.0
2017-01-25 17:00:00,68.5,1,17,2,20898.0,19602.0
2017-01-25 18:00:00,62.1,1,18,2,20844.0,20088.0
2017-01-25 19:00:00,60.8,1,19,2,20952.0,20142.0
2017-01-25 20:00:00,56.8,1,20,2,20466.0,19926.0
2017-01-25 21:00:00,59.0,1,21,2,19602.0,19494.0
2017-01-25 22:00:00,59.5,1,22,2,18630.0,18522.0
2017-01-25 23:00:00,58.1,1,23,2,17874.0,17820.0
2017-01-26 00:00:00,57.0,1,0,3,17604.0,18414.0
2017-01-26 01:00:00,57.6,1,1,3,18198.0,19116.0
2017-01-26 02:00:00,55.9,1,2,3,17874.0,18576.0
2017-01-26 03:00:00,55.6,1,3,3,18036.0,19008.0
2017-01-26 04:00:00,55.4,1,4,3,19116.0,20034.0
2017-01-26 05:00:00,57.0,1,5,3,21060.0,22032.0
2017-01-26 06:00:00,57.7,1,6,3,22788.0,24030.0
2017-01-26 07:00:00,58.3,1,7,3,23598.0,24840.0
2017-01-26 08:00:00,59.0,1,8,3,22410.0,23490.0
2017-01-26 09:00:00,59.7,1,9,3,20736.0,21222.0
2017-01-26 10:00:00,60.8,1,10,3,20304.0,20412.0
2017-01-26 11:00:00,62.6,1,11,3,20088.0,19602.0
2017-01-26 12:00:00,67.8,1,12,3,19764.0,18900.0
2017-01-26 13:00:00,67.3,1,13,3,19710.0,18792.0
2017-01-26 14:00:00,70.2,1,14,3,19224.0,18522.0
2017-01-26 15:00:00,70.3,1,15,3,19170.0,18684.0
2017-01-26 16:00:00,68.2,1,16,3,19494.0,19440.0
2017-01-26 17:00:00,64.9,1,17,3,20088.0,20466.0
2017-01-26 18:00:00,59.9,1,18,3,20952.0,21222.0
2017-01-26 19:00:00,57.9,1,19,3,21168.0,21168.0
2017-01-26 20:00:00,55.4,1,20,3,21222.0,20898.0
2017-01-26 21:00:00,53.4,1,21,3,20412.0,20682.0
2017-01-26 22:00:00,51.1,1,22,3,19332.0,19764.0
2017-01-26 23:00:00,49.6,1,23,3,18360.0,18576.0
2017-01-27 00:00:00,45.9,1,0,4,19170.0,18900.0
2017-01-27 01:00:00,43.0,1,1,4,19926.0,19116.0
2017-01-27 02:00:00,42.1,1,2,4,19386.0,18900.0
2017-01-27 03:00:00,40.3,1,3,4,19386.0,19278.0
2017-01-27 04:00:00,34.5,1,4,4,19980.0,19656.0
2017-01-27 05:00:00,32.0,1,5,4,21276.0,20682.0
2017-01-27 06:00:00,30.2,1,6,4,23706.0,22248.0
2017-01-27 07:00:00,31.1,1,7,4,24408.0,22896.0
2017-01-27 08:00:00,31.8,1,8,4,22680.0,22302.0
2017-01-27 09:00:00,39.4,1,9,4,20682.0,22086.0
2017-01-27 10:00:00,43.7,1,10,4,20250.0,21924.0
2017-01-27 11:00:00,46.0,1,11,4,19494.0,20574.0
2017-01-27 12:00:00,47.5,1,12,4,18954.0,19548.0
2017-01-27 13:00:00,49.5,1,13,4,19170.0,19602.0
2017-01-27 14:00:00,49.8,1,14,4,19386.0,19386.0
2017-01-27 15:00:00,49.8,1,15,4,19386.0,19602.0
2017-01-27 16:00:00,49.8,1,16,4,19278.0,19926.0
2017-01-27 17:00:00,49.3,1,17,4,19224.0,20196.0
2017-01-27 18:00:00,47.3,1,18,4,20466.0,20736.0
2017-01-27 19:00:00,44.6,1,19,4,20142.0,20034.0
2017-01-27 20:00:00,37.4,1,20,4,20196.0,19170.0
2017-01-27 21:00:00,37.6,1,21,4,19440.0,18630.0
2017-01-27 22:00:00,37.8,1,22,4,18252.0,17766.0
2017-01-27 23:00:00,35.2,1,23,4,16740.0,16362.0
2017-01-28 00:00:00,36.5,1,0,5,16686.0,15984.0
2017-01-28 01:00:00,35.1,1,1,5,17280.0,15228.0
2017-01-28 02:00:00,33.4,1,2,5,17010.0,14472.0
2017-01-28 03:00:00,31.6,1,3,5,16740.0,14148.0
2017-01-28 04:00:00,27.7,1,4,5,17496.0,14580.0
2017-01-28 05:00:00,26.8,1,5,5,18738.0,15390.0
2017-01-28 06:00:00,28.4,1,6,5,20412.0,15606.0
2017-01-28 07:00:00,29.1,1,7,5,21060.0,16092.0
2017-01-28 08:00:00,28.9,1,8,5,20628.0,16632.0
2017-01-28 09:00:00,34.9,1,9,5,19980.0,17064.0
2017-01-28 10:00:00,39.4,1,10,5,20304.0,17226.0
2017-01-28 11:00:00,43.0,1,11,5,20034.0,16956.0
2017-01-28 12:00:00,46.4,1,12,5,19656.0,16470.0
2017-01-28 13:00:00,47.8,1,13,5,19548.0,15444.0
2017-01-28 14:00:00,49.3,1,14,5,18306.0,15336.0
2017-01-28 15:00:00,50.5,1,15,5,18684.0,15660.0
2017-01-28 16:00:00,51.3,1,16,5,19008.0,15930.0
2017-01-28 17:00:00,50.0,1,17,5,18954.0,16632.0
2017-01-28 18:00:00,46.4,1,18,5,20358.0,16524.0
2017-01-28 19:00:00,41.2,1,19,5,20088.0,16254.0
2017-01-28 20:00:00,37.0,1,20,5,20196.0,15876.0
2017-01-28 21:00:00,38.1,1,21,5,19386.0,15552.0
2017-01-28 22:00:00,38.1,1,22,5,19008.0,14958.0
2017-01-28 23:00:00,38.3,1,23,5,18360.0,14040.0
2017-01-29 00:00:00,38.5,1,0,6,18684.0,13392.0
2017-01-29 01:00:00,38.5,1,1,6,19332.0,13338.0
2017-01-29 02:00:00,36.7,1,2,6,19494.0,12798.0
2017-01-29 03:00:00,37.4,1,3,6,20088.0,12366.0
2017-01-29 04:00:00,36.1,1,4,6,20952.0,12582.0
2017-01-29 05:00:00,35.2,1,5,6,22248.0,12960.0
2017-01-29 06:00:00,35.8,1,6,6,24624.0,13338.0
2017-01-29 07:00:00,34.7,1,7,6,26190.0,14256.0
2017-01-29 08:00:00,33.6,1,8,6,24786.0,15012.0
2017-01-29 09:00:00,39.4,1,9,6,22842.0,15228.0
2017-01-29 10:00:00,42.6,1,10,6,21384.0,15012.0
2017-01-29 11:00:00,45.3,1,11,6,20682.0,14796.0
2017-01-29 12:00:00,48.2,1,12,6,19548.0,15174.0
2017-01-29 13:00:00,50.7,1,13,6,19656.0,14850.0
2017-01-29 14:00:00,51.8,1,14,6,19278.0,14418.0
2017-01-29 15:00:00,51.6,1,15,6,19278.0,14256.0
2017-01-29 16:00:00,51.3,1,16,6,20034.0,14580.0
2017-01-29 17:00:00,51.1,1,17,6,21114.0,15120.0
2017-01-29 18:00:00,46.6,1,18,6,22572.0,15498.0
2017-01-29 19:00:00,42.8,1,19,6,22788.0,15390.0
2017-01-29 20:00:00,41.9,1,20,6,22896.0,15120.0
2017-01-29 21:00:00,46.0,1,21,6,22842.0,14202.0
2017-01-29 22:00:00,45.3,1,22,6,22194.0,13392.0
2017-01-29 23:00:00,45.9,1,23,6,21438.0,13500.0
2017-01-30 00:00:00,45.9,1,0,0,20952.0,14094.0
2017-01-30 01:00:00,44.1,1,1,0,20466.0,15120.0
2017-01-30 02:00:00,44.6,1,2,0,20142.0,15390.0
2017-01-30 03:00:00,43.2,1,3,0,20034.0,15444.0
2017-01-30 04:00:00,41.9,1,4,0,20466.0,16146.0
2017-01-30 05:00:00,40.1,1,5,0,21546.0,17226.0
2017-01-30 06:00:00,37.2,1,6,0,22518.0,18846.0
2017-01-30 07:00:00,34.2,1,7,0,23112.0,19710.0
2017-01-30 08:00:00,34.7,1,8,0,22518.0,19440.0
2017-01-30 09:00:00,38.3,1,9,0,20736.0,18846.0
2017-01-30 10:00:00,39.9,1,10,0,19548.0,18954.0
2017-01-30 11:00:00,41.7,1,11,0,18576.0,18738.0
2017-01-30 12:00:00,42.4,1,12,0,17550.0,18360.0
2017-01-30 13:00:00,43.0,1,13,0,16902.0,18684.0
2017-01-30 14:00:00,43.9,1,14,0,16308.0,18846.0
2017-01-30 15:00:00,44.1,1,15,0,15822.0,18900.0
2017-01-30 16:00:00,44.6,1,16,0,16362.0,19764.0
2017-01-30 17:00:00,44.1,1,17,0,17010.0,20898.0
2017-01-30 18:00:00,41.4,1,18,0,18630.0,20844.0
2017-01-30 19:00:00,36.9,1,19,0,19062.0,20952.0
2017-01-30 20:00:00,36.9,1,20,0,19170.0,20466.0
2017-01-30 21:00:00,36.9,1,21,0,19170.0,19602.0
2017-01-30 22:00:00,36.9,1,22,0,19008.0,18630.0
2017-01-30 23:00:00,36.9,1,23,0,18252.0,17874.0
2017-01-31 00:00:00,36.9,1,0,1,17928.0,17604.0
2017-01-31 01:00:00,36.9,1,1,1,18090.0,18198.0
2017-01-31 02:00:00,36.9,1,2,1,17928.0,17874.0
2017-01-31 03:00:00,36.9,1,3,1,17712.0,18036.0
2017-01-31 04:00:00,36.9,1,4,1,17874.0,19116.0
2017-01-31 05:00:00,36.9,1,5,1,18198.0,21060.0
2017-01-31 06:00:00,36.9,1,6,1,19008.0,22788.0
2017-01-31 07:00:00,36.9,1,7,1,19818.0,23598.0
2017-01-31 08:00:00,36.9,1,8,1,19872.0,22410.0
2017-01-31 09:00:00,36.9,1,9,1,18792.0,20736.0
2017-01-31 10:00:00,51.8,1,10,1,17118.0,20304.0
2017-01-31 11:00:00,57.2,1,11,1,15822.0,20088.0
2017-01-31 12:00:00,61.5,1,12,1,14796.0,19764.0
2017-01-31 13:00:00,63.7,1,13,1,14040.0,19710.0
2017-01-31 14:00:00,65.5,1,14,1,13716.0,19224.0
2017-01-31 15:00:00,66.4,1,15,1,13932.0,19170.0
2017-01-31 16:00:00,68.4,1,16,1,14688.0,19494.0
2017-01-31 17:00:00,66.4,1,17,1,15876.0,20088.0
2017-01-31 18:00:00,61.9,1,18,1,17280.0,20952.0
2017-01-31 19:00:00,61.5,1,19,1,18036.0,21168.0
2017-01-31 20:00:00,59.7,1,20,1,18360.0,21222.0
2017-01-31 21:00:00,57.9,1,21,1,17874.0,20412.0
2017-01-31 22:00:00,55.4,1,22,1,17226.0,19332.0
2017-01-31 23:00:00,55.8,1,23,1,16686.0,18360.0
2017-02-01 00:00:00,54.3,2,0,2,17442.0,19170.0
2017-02-01 01:00:00,53.4,2,1,2,18738.0,19926.0
2017-02-01 02:00:00,48.9,2,2,2,19008.0,19386.0
2017-02-01 03:00:00,46.2,2,3,2,19170.0,19386.0
2017-02-01 04:00:00,46.9,2,4,2,19818.0,19980.0
2017-02-01 05:00:00,48.2,2,5,2,21762.0,21276.0
2017-02-01 06:00:00,43.9,2,6,2,23814.0,23706.0
2017-02-01 07:00:00,48.6,2,7,2,25326.0,24408.0
2017-02-01 08:00:00,49.5,2,8,2,24030.0,22680.0
2017-02-01 09:00:00,50.2,2,9,2,22950.0,20682.0
2017-02-01 10:00:00,56.1,2,10,2,22248.0,20250.0
2017-02-01 11:00:00,61.7,2,11,2,21168.0,19494.0
2017-02-01 12:00:00,65.3,2,12,2,21168.0,18954.0
2017-02-01 13:00:00,69.1,2,13,2,20682.0,19170.0
2017-02-01 14:00:00,71.6,2,14,2,20358.0,19386.0
2017-02-01 15:00:00,73.4,2,15,2,20358.0,19386.0
2017-02-01 16:00:00,72.9,2,16,2,21708.0,19278.0
2017-02-01 17:00:00,71.1,2,17,2,23382.0,19224.0
2017-02-01 18:00:00,63.9,2,18,2,25272.0,20466.0
2017-02-01 19:00:00,59.2,2,19,2,26244.0,20142.0
2017-02-01 20:00:00,60.3,2,20,2,26676.0,20196.0
2017-02-01 21:00:00,57.2,2,21,2,25974.0,19440.0
2017-02-01 22:00:00,55.4,2,22,2,25110.0,18252.0
2017-02-01 23:00:00,50.0,2,23,2,23976.0,16740.0
2017-02-02 00:00:00,45.5,2,0,3,23436.0,16686.0
2017-02-02 01:00:00,43.2,2,1,3,23922.0,17280.0
2017-02-02 02:00:00,42.4,2,2,3,23490.0,17010.0
2017-02-02 03:00:00,39.7,2,3,3,23112.0,16740.0
2017-02-02 04:00:00,39.6,2,4,3,23598.0,17496.0
2017-02-02 05:00:00,40.8,2,5,3,24354.0,18738.0
2017-02-02 06:00:00,38.7,2,6,3,26568.0,20412.0
2017-02-02 07:00:00,37.9,2,7,3,26730.0,21060.0
2017-02-02 08:00:00,37.8,2,8,3,24894.0,20628.0
2017-02-02 09:00:00,46.0,2,9,3,22572.0,19980.0
2017-02-02 10:00:00,51.6,2,10,3,21114.0,20304.0
2017-02-02 11:00:00,55.9,2,11,3,20196.0,20034.0
2017-02-02 12:00:00,58.8,2,12,3,19062.0,19656.0
2017-02-02 13:00:00,61.3,2,13,3,18576.0,19548.0
2017-02-02 14:00:00,61.5,2,14,3,18414.0,18306.0
2017-02-02 15:00:00,63.0,2,15,3,18144.0,18684.0
2017-02-02 16:00:00,63.0,2,16,3,18630.0,19008.0
2017-02-02 17:00:00,61.2,2,17,3,19278.0,18954.0
2017-02-02 18:00:00,56.1,2,18,3,20142.0,20358.0
2017-02-02 19:00:00,54.1,2,19,3,20844.0,20088.0
2017-02-02 20:00:00,54.1,2,20,3,20142.0,20196.0
2017-02-02 21:00:00,53.4,2,21,3,19386.0,19386.0
2017-02-02 22:00:00,51.4,2,22,3,18198.0,19008.0
2017-02-02 23:00:00,52.3,2,23,3,16956.0,18360.0
2017-02-03 00:00:00,50.7,2,0,4,17172.0,18684.0
2017-02-03 01:00:00,49.8,2,1,4,16902.0,19332.0
2017-02-03 02:00:00,49.1,2,2,4,16956.0,19494.0
2017-02-03 03:00:00,49.3,2,3,4,17442.0,20088.0
2017-02-03 04:00:00,47.8,2,4,4,18414.0,20952.0
2017-02-03 05:00:00,43.2,2,5,4,19872.0,22248.0
2017-02-03 06:00:00,42.1,2,6,4,22248.0,24624.0
2017-02-03 07:00:00,39.6,2,7,4,22680.0,26190.0
2017-02-03 08:00:00,37.8,2,8,4,21438.0,24786.0
2017-02-03 09:00:00,37.8,2,9,4,20250.0,22842.0
2017-02-03 10:00:00,38.5,2,10,4,19494.0,21384.0
2017-02-03 11:00:00,39.4,2,11,4,18630.0,20682.0
2017-02-03 12:00:00,39.6,2,12,4,18576.0,19548.0
2017-02-03 13:00:00,40.6,2,13,4,19170.0,19656.0
2017-02-03 14:00:00,40.5,2,14,4,19278.0,19278.0
2017-02-03 15:00:00,40.1,2,15,4,19278.0,19278.0
2017-02-03 16:00:00,39.7,2,16,4,19818.0,20034.0
2017-02-03 17:00:00,39.6,2,17,4,19872.0,21114.0
2017-02-03 18:00:00,39.4,2,18,4,20520.0,22572.0
2017-02-03 19:00:00,39.6,2,19,4,20142.0,22788.0
2017-02-03 20:00:00,39.6,2,20,4,19764.0,22896.0
2017-02-03 21:00:00,39.4,2,21,4,18306.0,22842.0
2017-02-03 22:00:00,39.4,2,22,4,17388.0,22194.0
2017-02-03 23:00:00,38.7,2,23,4,16362.0,21438.0
2017-02-04 00:00:00,36.9,2,0,5,16632.0,20952.0
2017-02-04 01:00:00,35.1,2,1,5,17064.0,20466.0
2017-02-04 02:00:00,33.4,2,2,5,16956.0,20142.0
2017-02-04 03:00:00,32.0,2,3,5,17172.0,20034.0
2017-02-04 04:00:00,30.7,2,4,5,17712.0,20466.0
2017-02-04 05:00:00,29.5,2,5,5,19548.0,21546.0
2017-02-04 06:00:00,28.2,2,6,5,21654.0,22518.0
2017-02-04 07:00:00,26.4,2,7,5,22464.0,23112.0
2017-02-04 08:00:00,26.2,2,8,5,21438.0,22518.0
2017-02-04 09:00:00,31.1,2,9,5,19764.0,20736.0
2017-02-04 10:00:00,32.5,2,10,5,19332.0,19548.0
2017-02-04 11:00:00,34.9,2,11,5,18414.0,18576.0
2017-02-04 12:00:00,37.9,2,12,5,17820.0,17550.0
2017-02-04 13:00:00,38.5,2,13,5,18468.0,16902.0
2017-02-04 14:00:00,40.1,2,14,5,18468.0,16308.0
2017-02-04 15:00:00,41.9,2,15,5,18576.0,15822.0
2017-02-04 16:00:00,41.9,2,16,5,19116.0,16362.0
2017-02-04 17:00:00,41.9,2,17,5,19224.0,17010.0
2017-02-04 18:00:00,36.7,2,18,5,19926.0,18630.0
2017-02-04 19:00:00,31.1,2,19,5,19764.0,19062.0
2017-02-04 20:00:00,27.7,2,20,5,19710.0,19170.0
2017-02-04 21:00:00,25.0,2,21,5,19116.0,19170.0
2017-02-04 22:00:00,23.5,2,22,5,17982.0,19008.0
2017-02-04 23:00:00,25.0,2,23,5,17064.0,18252.0
2017-02-05 00:00:00,26.8,2,0,6,16146.0,17928.0
2017-02-05 01:00:00,29.1,2,1,6,16632.0,18090.0
2017-02-05 02:00:00,30.9,2,2,6,17010.0,17928.0
2017-02-05 03:00:00,32.0,2,3,6,16902.0,17712.0
2017-02-05 04:00:00,31.1,2,4,6,17604.0,17874.0
2017-02-05 05:00:00,31.8,2,5,6,19332.0,18198.0
2017-02-05 06:00:00,32.5,2,6,6,21222.0,19008.0
2017-02-05 07:00:00,32.4,2,7,6,23112.0,19818.0
2017-02-05 08:00:00,33.1,2,8,6,23112.0,19872.0
2017-02-05 09:00:00,34.7,2,9,6,22950.0,18792.0
2017-02-05 10:00:00,38.3,2,10,6,23058.0,17118.0
2017-02-05 11:00:00,45.1,2,11,6,22518.0,15822.0
2017-02-05 12:00:00,49.6,2,12,6,21924.0,14796.0
2017-02-05 13:00:00,53.2,2,13,6,21924.0,14040.0
2017-02-05 14:00:00,54.5,2,14,6,22248.0,13716.0
2017-02-05 15:00:00,56.8,2,15,6,22248.0,13932.0
2017-02-05 16:00:00,57.6,2,16,6,23220.0,14688.0
2017-02-05 17:00:00,57.4,2,17,6,23976.0,15876.0
2017-02-05 18:00:00,51.3,2,18,6,24354.0,17280.0
2017-02-05 19:00:00,46.6,2,19,6,23976.0,18036.0
2017-02-05 20:00:00,42.6,2,20,6,23652.0,18360.0
2017-02-05 21:00:00,41.2,2,21,6,22572.0,17874.0
2017-02-05 22:00:00,37.4,2,22,6,21708.0,17226.0
2017-02-05 23:00:00,37.8,2,23,6,21276.0,16686.0
2017-02-06 00:00:00,37.2,2,0,0,20196.0,17442.0
2017-02-06 01:00:00,38.1,2,1,0,20682.0,18738.0
2017-02-06 02:00:00,36.9,2,2,0,20844.0,19008.0
2017-02-06 03:00:00,37.4,2,3,0,21438.0,19170.0
2017-02-06 04:00:00,34.0,2,4,0,21870.0,19818.0
