cpt,tmpf,month,hour,dayofweek,kw_2,kw_7
2015-01-24 14:00:00,59.0,1,14,5,62.779873333,31.723457502
2015-01-24 15:00:00,60.08,1,15,5,54.574978337,33.015271109
2015-01-24 16:00:00,62.06,1,16,5,57.011041388,48.458437775
2015-01-24 17:00:00,57.02,1,17,5,78.838305834,64.379372782
2015-01-24 18:00:00,53.06,1,18,5,80.742508057,71.374361944
2015-01-24 19:00:00,50.0,1,19,5,97.886843333,80.607456389
2015-01-24 20:00:00,51.08,1,20,5,98.291979445,86.509664723
2015-01-24 21:00:00,48.02,1,21,5,92.240895,89.562018332
2015-01-24 22:00:00,50.0,1,22,5,101.772464164,88.437960555
2015-01-24 23:00:00,46.94,1,23,5,97.180768336,76.332064444
2015-01-25 00:00:00,44.96,1,0,6,98.125448055,71.519953609
2015-01-25 01:00:00,44.96,1,1,6,86.13804917,72.346615556
2015-01-25 02:00:00,44.96,1,2,6,83.569691113,87.378729445
2015-01-25 03:00:00,42.98,1,3,6,69.157725,83.606386943
2015-01-25 04:00:00,39.02,1,4,6,68.049781664,75.911548333
2015-01-25 05:00:00,37.04,1,5,6,65.569741388,65.403742222
2015-01-25 06:00:00,35.96,1,6,6,77.065913055,73.652032222
2015-01-25 07:00:00,32.0,1,7,6,85.296820832,83.740309447
2015-01-25 08:00:00,37.94,1,8,6,115.879572224,88.233950556
2015-01-25 09:00:00,48.92,1,9,6,109.992536942,71.77490778
2015-01-25 10:00:00,55.94,1,10,6,100.252760833,63.485204164
2015-01-25 11:00:00,60.98,1,11,6,86.314252503,38.044987494
2015-01-25 12:00:00,64.94,1,12,6,69.298656946,7.097850833
2015-01-25 13:00:00,69.08,1,13,6,50.875614166,-6.28914861
2015-01-25 14:00:00,71.06,1,14,6,45.855422501,-7.886358333
2015-01-25 15:00:00,71.96,1,15,6,44.701036111,-4.266842224
2015-01-25 16:00:00,69.08,1,16,6,53.231347499,26.86555389
2015-01-25 17:00:00,68.0,1,17,6,60.858108055,58.052020001
2015-01-25 18:00:00,64.04,1,18,6,75.686592776,78.075215276
2015-01-25 19:00:00,60.08,1,19,6,91.199486389,77.145286945
2015-01-25 20:00:00,55.94,1,20,6,103.531145833,83.468684721
2015-01-25 21:00:00,53.06,1,21,6,97.234051943,81.477334168
2015-01-25 22:00:00,50.0,1,22,6,91.715439444,81.6578625
2015-01-25 23:00:00,44.06,1,23,6,84.286754167,75.388809723
2015-01-26 00:00:00,39.92,1,0,0,85.700928054,74.471372778
2015-01-26 01:00:00,48.02,1,1,0,82.236173888,69.808023611
2015-01-26 02:00:00,46.04,1,2,0,80.639404444,75.079366945
2015-01-26 03:00:00,46.04,1,3,0,77.736916944,73.917806667
2015-01-26 04:00:00,44.06,1,4,0,72.275249722,71.751366666
2015-01-26 05:00:00,41.0,1,5,0,72.487848056,73.052748055
2015-01-26 06:00:00,37.94,1,6,0,73.372813056,83.989983612
2015-01-26 07:00:00,35.96,1,7,0,84.395777224,96.143931671
2015-01-26 08:00:00,39.02,1,8,0,104.505312226,109.010690837
2015-01-26 09:00:00,46.94,1,9,0,76.533700279,94.160936946
2015-01-26 10:00:00,57.02,1,10,0,61.678978055,80.726851111
2015-01-26 11:00:00,62.96,1,11,0,37.7505475,38.210453889
2015-01-26 12:00:00,64.94,1,12,0,23.094910001,23.579305833
2015-01-26 13:00:00,69.08,1,13,0,3.101920001,23.05354528
2015-01-26 14:00:00,71.96,1,14,0,1.295743609,8.450056944
2015-01-26 15:00:00,73.04,1,15,0,14.15548639,7.148991668
2015-01-26 16:00:00,73.04,1,16,0,25.145467775,27.032910557
2015-01-26 17:00:00,69.98,1,17,0,49.744139168,47.71692389
2015-01-26 18:00:00,62.06,1,18,0,54.232579444,69.273196941
2015-01-26 19:00:00,55.94,1,19,0,70.705973334,74.183760832
2015-01-26 20:00:00,57.02,1,20,0,77.232239166,81.077670278
2015-01-26 21:00:00,55.04,1,21,0,81.890887781,91.312613055
2015-01-26 22:00:00,55.04,1,22,0,79.077371944,79.014799998
2015-01-26 23:00:00,53.06,1,23,0,81.911473055,78.588183887
2015-01-27 00:00:00,46.04,1,0,1,70.150017778,71.117992222
2015-01-27 01:00:00,51.98,1,1,1,63.881874445,66.405556389
2015-01-27 02:00:00,44.96,1,2,1,67.236456386,71.345178057
2015-01-27 03:00:00,46.94,1,3,1,80.387404447,63.115611943
2015-01-27 04:00:00,41.0,1,4,1,69.68203528,62.266199724
2015-01-27 05:00:00,39.92,1,5,1,65.523043611,65.832625274
2015-01-27 06:00:00,39.92,1,6,1,75.587586668,80.635794998
2015-01-27 07:00:00,39.92,1,7,1,86.042654167,97.239304441
2015-01-27 08:00:00,42.08,1,8,1,95.922069165,112.251100835
2015-01-27 09:00:00,57.02,1,9,1,83.255581111,100.144391114
2015-01-27 10:00:00,64.94,1,10,1,69.751415278,82.844852501
2015-01-27 11:00:00,68.0,1,11,1,38.792567222,71.684614725
2015-01-27 12:00:00,71.96,1,12,1,9.644855004,40.68804333
2015-01-27 13:00:00,75.02,1,13,1,-5.546858888,15.07507778
2015-01-27 14:00:00,77.0,1,14,1,-4.896005554,7.250525833
2015-01-27 15:00:00,78.98,1,15,1,-15.612947221,4.241783889
2015-01-27 16:00:00,80.06,1,16,1,9.669478613,20.160986111
2015-01-27 17:00:00,78.08,1,17,1,46.549406945,43.091524169
2015-01-27 18:00:00,71.96,1,18,1,63.112489721,61.439968055
2015-01-27 19:00:00,57.02,1,19,1,79.577233057,75.380138055
2015-01-27 20:00:00,51.98,1,20,1,91.086125279,97.942184442
2015-01-27 21:00:00,48.92,1,21,1,88.815694722,99.114749443
2015-01-27 22:00:00,48.02,1,22,1,85.378798612,96.841391109
2015-01-27 23:00:00,50.0,1,23,1,91.621882225,87.916896111
2015-01-28 00:00:00,44.06,1,0,2,89.88749389,87.731573888
2015-01-28 01:00:00,44.96,1,1,2,94.772513887,78.914899448
2015-01-28 02:00:00,41.0,1,2,2,104.419970279,77.5495
2015-01-28 03:00:00,41.0,1,3,2,86.551076946,76.288616665
2015-01-28 04:00:00,39.02,1,4,2,80.436881671,76.709947499
2015-01-28 05:00:00,39.02,1,5,2,71.984196388,76.595953056
2015-01-28 06:00:00,39.92,1,6,2,88.113918058,84.609394166
2015-01-28 07:00:00,39.92,1,7,2,102.154601668,93.057991388
2015-01-28 08:00:00,42.98,1,8,2,108.549001942,99.66995028
2015-01-28 09:00:00,51.98,1,9,2,89.549401942,96.923833055
2015-01-28 10:00:00,60.98,1,10,2,92.059066666,93.380457219
2015-01-28 11:00:00,73.94,1,11,2,66.216896388,79.182861114
2015-01-28 12:00:00,77.0,1,12,2,47.951441108,64.42753889
2015-01-28 13:00:00,78.08,1,13,2,24.735506388,53.607401668
2015-01-28 14:00:00,78.08,1,14,2,14.69195139,46.772090556
2015-01-28 15:00:00,78.98,1,15,2,15.662833334,34.445538056
2015-01-28 16:00:00,78.98,1,16,2,40.682185833,53.28903167
2015-01-28 17:00:00,77.0,1,17,2,58.783754445,60.985133614
2015-01-28 18:00:00,71.06,1,18,2,74.438641389,78.951125279
2015-01-28 19:00:00,60.98,1,19,2,83.983206109,81.181224721
2015-01-28 20:00:00,59.0,1,20,2,84.804073335,96.379215833
2015-01-28 21:00:00,62.96,1,21,2,84.432865,98.7698425
2015-01-28 22:00:00,57.02,1,22,2,80.634388888,101.990544443
2015-01-28 23:00:00,55.94,1,23,2,75.679093337,96.514059722
2015-01-29 00:00:00,55.04,1,0,3,79.383609722,88.798623333
2015-01-29 01:00:00,48.02,1,1,3,80.069809999,86.963957499
2015-01-29 02:00:00,53.96,1,2,3,79.803226944,87.090553335
2015-01-29 03:00:00,50.0,1,3,3,80.289113888,84.063883331
2015-01-29 04:00:00,46.04,1,4,3,69.233709168,79.309612501
2015-01-29 05:00:00,46.94,1,5,3,67.636854722,68.049191389
2015-01-29 06:00:00,51.98,1,6,3,81.49611889,78.974046111
2015-01-29 07:00:00,53.96,1,7,3,105.953658612,86.006543337
2015-01-29 08:00:00,55.04,1,8,3,112.18326889,106.766939444
2015-01-29 09:00:00,57.02,1,9,3,99.080534998,104.557974722
2015-01-29 10:00:00,62.06,1,10,3,78.091941111,99.658561668
2015-01-29 11:00:00,66.02,1,11,3,43.849906946,99.216756664
2015-01-29 12:00:00,69.98,1,12,3,31.455109718,74.830468055
2015-01-29 13:00:00,71.96,1,13,3,16.913249443,59.754987499
2015-01-29 14:00:00,73.94,1,14,3,19.560607501,62.779873333
2015-01-29 15:00:00,75.02,1,15,3,29.26265972,54.574978337
2015-01-29 16:00:00,75.02,1,16,3,53.708245555,57.011041388
2015-01-29 17:00:00,73.94,1,17,3,56.800483055,78.838305834
2015-01-29 18:00:00,69.08,1,18,3,72.145314445,80.742508057
2015-01-29 19:00:00,66.02,1,19,3,71.154439998,97.886843333
2015-01-29 20:00:00,64.04,1,20,3,83.519929168,98.291979445
2015-01-29 21:00:00,62.96,1,21,3,94.902768329,92.240895
2015-01-29 22:00:00,62.06,1,22,3,98.939450835,101.772464164
2015-01-29 23:00:00,59.0,1,23,3,84.028826387,97.180768336
2015-01-30 00:00:00,57.02,1,0,4,80.964247498,98.125448055
2015-01-30 01:00:00,55.94,1,1,4,82.761858889,86.13804917
2015-01-30 02:00:00,53.96,1,2,4,81.4167975,83.569691113
2015-01-30 03:00:00,53.06,1,3,4,74.039915554,69.157725
2015-01-30 04:00:00,51.08,1,4,4,73.617935834,68.049781664
2015-01-30 05:00:00,50.0,1,5,4,74.402545001,65.569741388
2015-01-30 06:00:00,48.92,1,6,4,89.367434721,77.065913055
2015-01-30 07:00:00,48.02,1,7,4,98.451607781,85.296820832
2015-01-30 08:00:00,48.02,1,8,4,101.593881946,115.879572224
2015-01-30 09:00:00,48.02,1,9,4,83.359781387,109.992536942
2015-01-30 10:00:00,48.92,1,10,4,70.546466667,100.252760833
2015-01-30 11:00:00,50.0,1,11,4,39.115202778,86.314252503
2015-01-30 12:00:00,51.08,1,12,4,15.680867502,69.298656946
2015-01-30 13:00:00,55.04,1,13,4,4.558406388,50.875614166
2015-01-30 14:00:00,55.94,1,14,4,-8.890406943,45.855422501
2015-01-30 15:00:00,55.94,1,15,4,-13.087921113,44.701036111
2015-01-30 16:00:00,57.02,1,16,4,18.126228613,53.231347499
2015-01-30 17:00:00,57.02,1,17,4,41.471740557,60.858108055
2015-01-30 18:00:00,55.94,1,18,4,58.310908336,75.686592776
2015-01-30 19:00:00,53.06,1,19,4,83.544531391,91.199486389
2015-01-30 20:00:00,51.08,1,20,4,94.84493528,103.531145833
2015-01-30 21:00:00,53.06,1,21,4,97.087842222,97.234051943
2015-01-30 22:00:00,51.08,1,22,4,87.379334445,91.715439444
2015-01-30 23:00:00,48.02,1,23,4,78.212531666,84.286754167
2015-01-31 00:00:00,44.96,1,0,5,88.166165,85.700928054
2015-01-31 01:00:00,50.0,1,1,5,80.874035832,82.236173888
2015-01-31 02:00:00,48.92,1,2,5,81.348507223,80.639404444
2015-01-31 03:00:00,48.92,1,3,5,68.519712778,77.736916944
2015-01-31 04:00:00,48.02,1,4,5,63.655686665,72.275249722
2015-01-31 05:00:00,48.92,1,5,5,65.201171669,72.487848056
2015-01-31 06:00:00,48.92,1,6,5,90.9034575,73.372813056
2015-01-31 07:00:00,48.92,1,7,5,103.170687777,84.395777224
2015-01-31 08:00:00,48.92,1,8,5,108.086733331,104.505312226
2015-01-31 09:00:00,48.92,1,9,5,84.295940278,76.533700279
2015-01-31 10:00:00,51.08,1,10,5,75.039120831,61.678978055
2015-01-31 11:00:00,51.08,1,11,5,54.803653333,37.7505475
2015-01-31 12:00:00,53.06,1,12,5,35.734042222,23.094910001
2015-01-31 13:00:00,57.02,1,13,5,5.107863333,3.101920001
2015-01-31 14:00:00,55.94,1,14,5,-5.708839165,1.295743609
2015-01-31 15:00:00,57.02,1,15,5,1.447328054,14.15548639
2015-01-31 16:00:00,57.02,1,16,5,19.010128333,25.145467775
2015-01-31 17:00:00,55.94,1,17,5,32.433442499,49.744139168
2015-01-31 18:00:00,57.02,1,18,5,52.774322222,54.232579444
2015-01-31 19:00:00,59.0,1,19,5,72.611788613,70.705973334
2015-01-31 20:00:00,62.06,1,20,5,87.883818055,77.232239166
2015-01-31 21:00:00,62.06,1,21,5,90.995123611,81.890887781
2015-01-31 22:00:00,62.06,1,22,5,90.19941667,79.077371944
2015-01-31 23:00:00,60.98,1,23,5,85.008650276,81.911473055
2015-02-01 00:00:00,62.06,2,0,6,87.696471667,70.150017778
2015-02-01 01:00:00,62.06,2,1,6,91.651909997,63.881874445
2015-02-01 02:00:00,62.06,2,2,6,90.203667778,67.236456386
2015-02-01 03:00:00,62.06,2,3,6,71.011942224,80.387404447
2015-02-01 04:00:00,62.06,2,4,6,75.47203361,69.68203528
2015-02-01 05:00:00,60.98,2,5,6,76.04734889,65.523043611
2015-02-01 06:00:00,60.98,2,6,6,92.231886392,75.587586668
2015-02-01 07:00:00,60.98,2,7,6,104.424512221,86.042654167
2015-02-01 08:00:00,60.98,2,8,6,105.220211388,95.922069165
2015-02-01 09:00:00,62.06,2,9,6,97.638369722,83.255581111
2015-02-01 10:00:00,64.94,2,10,6,85.211292223,69.751415278
2015-02-01 11:00:00,69.08,2,11,6,62.60489139,38.792567222
2015-02-01 12:00:00,71.06,2,12,6,34.510450832,9.644855004
2015-02-01 13:00:00,69.98,2,13,6,9.544099167,-5.546858888
2015-02-01 14:00:00,73.04,2,14,6,4.24657028,-4.896005554
2015-02-01 15:00:00,69.98,2,15,6,13.557887221,-15.612947221
2015-02-01 16:00:00,68.0,2,16,6,20.14418611,9.669478613
2015-02-01 17:00:00,62.96,2,17,6,36.579610834,46.549406945
2015-02-01 18:00:00,60.08,2,18,6,44.714803054,63.112489721
2015-02-01 19:00:00,57.02,2,19,6,62.799943608,79.577233057
2015-02-01 20:00:00,53.96,2,20,6,76.717588611,91.086125279
2015-02-01 21:00:00,51.08,2,21,6,81.970057781,88.815694722
2015-02-01 22:00:00,48.02,2,22,6,78.188395834,85.378798612
2015-02-01 23:00:00,44.96,2,23,6,78.735777226,91.621882225
2015-02-02 00:00:00,44.06,2,0,0,79.414487221,89.88749389
2015-02-02 01:00:00,42.08,2,1,0,72.787191387,94.772513887
2015-02-02 02:00:00,41.0,2,2,0,73.929947778,104.419970279
2015-02-02 03:00:00,39.92,2,3,0,73.262168336,86.551076946
2015-02-02 04:00:00,37.94,2,4,0,64.734921667,80.436881671
2015-02-02 05:00:00,37.04,2,5,0,63.094213334,71.984196388
2015-02-02 06:00:00,35.96,2,6,0,79.117282502,88.113918058
2015-02-02 07:00:00,33.08,2,7,0,86.857030001,102.154601668
2015-02-02 08:00:00,33.98,2,8,0,81.53314111,108.549001942
2015-02-02 09:00:00,35.06,2,9,0,75.844236667,89.549401942
2015-02-02 10:00:00,37.04,2,10,0,74.098053888,92.059066666
2015-02-02 11:00:00,39.92,2,11,0,67.644642499,66.216896388
2015-02-02 12:00:00,42.08,2,12,0,59.4159175,47.951441108
2015-02-02 13:00:00,44.06,2,13,0,43.402115832,24.735506388
2015-02-02 14:00:00,46.04,2,14,0,39.449380277,14.69195139
2015-02-02 15:00:00,46.94,2,15,0,36.148503332,15.662833334
2015-02-02 16:00:00,46.94,2,16,0,46.275320556,40.682185833
2015-02-02 17:00:00,46.04,2,17,0,57.295002776,58.783754445
2015-02-02 18:00:00,44.06,2,18,0,66.709730277,74.438641389
2015-02-02 19:00:00,42.98,2,19,0,69.848299722,83.983206109
2015-02-02 20:00:00,42.98,2,20,0,91.793950001,84.804073335
2015-02-02 21:00:00,42.08,2,21,0,84.830985552,84.432865
2015-02-02 22:00:00,42.08,2,22,0,76.709638057,80.634388888
2015-02-02 23:00:00,41.0,2,23,0,74.678099444,75.679093337
2015-02-03 00:00:00,41.0,2,0,1,76.730688055,79.383609722
2015-02-03 01:00:00,39.92,2,1,1,74.817233887,80.069809999
2015-02-03 02:00:00,37.94,2,2,1,79.150895831,79.803226944
2015-02-03 03:00:00,39.02,2,3,1,81.780916109,80.289113888
2015-02-03 04:00:00,39.92,2,4,1,79.451045,69.233709168
2015-02-03 05:00:00,39.92,2,5,1,70.295900835,67.636854722
2015-02-03 06:00:00,39.92,2,6,1,81.169548334,81.49611889
2015-02-03 07:00:00,41.0,2,7,1,82.119645833,105.953658612
2015-02-03 08:00:00,41.0,2,8,1,81.792653613,112.18326889
2015-02-03 09:00:00,42.08,2,9,1,80.248159167,99.080534998
2015-02-03 10:00:00,42.98,2,10,1,57.166995837,78.091941111
2015-02-03 11:00:00,42.98,2,11,1,46.444024443,43.849906946
2015-02-03 12:00:00,42.08,2,12,1,23.122384443,31.455109718
2015-02-03 13:00:00,41.0,2,13,1,7.855521388,16.913249443
2015-02-03 14:00:00,41.0,2,14,1,8.641361666,19.560607501
2015-02-03 15:00:00,41.0,2,15,1,21.476894167,29.26265972
2015-02-03 16:00:00,42.08,2,16,1,38.95225333,53.708245555
2015-02-03 17:00:00,42.98,2,17,1,50.27059861,56.800483055
2015-02-03 18:00:00,42.08,2,18,1,70.352202502,72.145314445
2015-02-03 19:00:00,42.08,2,19,1,84.807985277,71.154439998
2015-02-03 20:00:00,41.0,2,20,1,99.044441944,83.519929168
2015-02-03 21:00:00,42.08,2,21,1,97.832288056,94.902768329
2015-02-03 22:00:00,42.08,2,22,1,91.823910003,98.939450835
2015-02-03 23:00:00,42.08,2,23,1,87.558256944,84.028826387
2015-02-04 00:00:00,42.08,2,0,2,92.218538335,80.964247498
2015-02-04 01:00:00,42.08,2,1,2,86.800984445,82.761858889
2015-02-04 02:00:00,42.98,2,2,2,87.417425278,81.4167975
2015-02-04 03:00:00,42.08,2,3,2,80.355461666,74.039915554
2015-02-04 04:00:00,42.98,2,4,2,74.071059166,73.617935834
2015-02-04 05:00:00,42.98,2,5,2,69.45708139,74.402545001
2015-02-04 06:00:00,42.98,2,6,2,74.184692779,89.367434721
2015-02-04 07:00:00,44.06,2,7,2,86.355644722,98.451607781
2015-02-04 08:00:00,44.06,2,8,2,107.057428055,101.593881946
2015-02-04 09:00:00,46.04,2,9,2,82.506818333,83.359781387
2015-02-04 10:00:00,48.02,2,10,2,71.650640277,70.546466667
2015-02-04 11:00:00,50.0,2,11,2,39.691910554,39.115202778
2015-02-04 12:00:00,51.08,2,12,2,26.691163334,15.680867502
2015-02-04 13:00:00,53.06,2,13,2,28.177253333,4.558406388
2015-02-04 14:00:00,55.04,2,14,2,25.635187498,-8.890406943
2015-02-04 15:00:00,55.04,2,15,2,40.612866668,-13.087921113
2015-02-04 16:00:00,55.04,2,16,2,48.181536667,18.126228613
2015-02-04 17:00:00,55.04,2,17,2,66.488409166,41.471740557
2015-02-04 18:00:00,53.96,2,18,2,74.857455832,58.310908336
2015-02-04 19:00:00,53.06,2,19,2,77.865978056,83.544531391
2015-02-04 20:00:00,53.96,2,20,2,90.649461108,94.84493528
2015-02-04 21:00:00,53.06,2,21,2,88.31404139,97.087842222
2015-02-04 22:00:00,51.98,2,22,2,90.670374723,87.379334445
2015-02-04 23:00:00,46.94,2,23,2,104.316696667,78.212531666
2015-02-05 00:00:00,51.08,2,0,3,102.210501384,88.166165
2015-02-05 01:00:00,51.98,2,1,3,89.109654164,80.874035832
2015-02-05 02:00:00,51.08,2,2,3,94.31827389,81.348507223
2015-02-05 03:00:00,46.04,2,3,3,90.142003055,68.519712778
2015-02-05 04:00:00,44.06,2,4,3,88.40983111,63.655686665
2015-02-05 05:00:00,42.98,2,5,3,86.92552139,65.201171669
2015-02-05 06:00:00,41.0,2,6,3,101.870522773,90.9034575
2015-02-05 07:00:00,41.0,2,7,3,122.106989164,103.170687777
2015-02-05 08:00:00,39.92,2,8,3,140.726003057,108.086733331
2015-02-05 09:00:00,39.02,2,9,3,112.109943888,84.295940278
2015-02-05 10:00:00,39.92,2,10,3,108.935329168,75.039120831
2015-02-05 11:00:00,41.0,2,11,3,75.756429723,54.803653333
2015-02-05 12:00:00,41.0,2,12,3,66.550914444,35.734042222
2015-02-05 13:00:00,42.08,2,13,3,62.785999168,5.107863333
2015-02-05 14:00:00,42.98,2,14,3,68.203179445,-5.708839165
2015-02-05 15:00:00,42.98,2,15,3,68.053698331,1.447328054
2015-02-05 16:00:00,42.98,2,16,3,60.500314444,19.010128333
2015-02-05 17:00:00,44.06,2,17,3,70.879181388,32.433442499
2015-02-05 18:00:00,42.98,2,18,3,69.679143613,52.774322222
2015-02-05 19:00:00,42.98,2,19,3,79.252425555,72.611788613
2015-02-05 20:00:00,42.98,2,20,3,97.100292224,87.883818055
2015-02-05 21:00:00,42.08,2,21,3,100.119469722,90.995123611
2015-02-05 22:00:00,42.08,2,22,3,97.552116668,90.19941667
2015-02-05 23:00:00,41.0,2,23,3,85.966954999,85.008650276
2015-02-06 00:00:00,39.92,2,0,4,84.437401945,87.696471667
2015-02-06 01:00:00,39.92,2,1,4,84.467978335,91.651909997
2015-02-06 02:00:00,39.92,2,2,4,83.766152776,90.203667778
2015-02-06 03:00:00,39.92,2,3,4,75.588633058,71.011942224
2015-02-06 04:00:00,39.92,2,4,4,73.680545836,75.47203361
2015-02-06 05:00:00,39.02,2,5,4,76.149281941,76.04734889
2015-02-06 06:00:00,39.02,2,6,4,91.226835002,92.231886392
2015-02-06 07:00:00,37.04,2,7,4,98.697296389,104.424512221
2015-02-06 08:00:00,39.02,2,8,4,115.218801387,105.220211388
2015-02-06 09:00:00,41.0,2,9,4,102.68710861,97.638369722
2015-02-06 10:00:00,42.98,2,10,4,103.267479999,85.211292223
2015-02-06 11:00:00,46.04,2,11,4,82.562301946,62.60489139
2015-02-06 12:00:00,50.0,2,12,4,65.585528888,34.510450832
2015-02-06 13:00:00,53.96,2,13,4,52.532705001,9.544099167
2015-02-06 14:00:00,55.94,2,14,4,54.583905829,4.24657028
2015-02-06 15:00:00,57.02,2,15,4,62.489057224,13.557887221
2015-02-06 16:00:00,57.02,2,16,4,73.187421112,20.14418611
2015-02-06 17:00:00,57.02,2,17,4,68.457298889,36.579610834
2015-02-06 18:00:00,53.96,2,18,4,79.639136944,44.714803054
2015-02-06 19:00:00,50.0,2,19,4,89.356694165,62.799943608
2015-02-06 20:00:00,46.94,2,20,4,109.559036671,76.717588611
2015-02-06 21:00:00,46.04,2,21,4,101.045778057,81.970057781
2015-02-06 22:00:00,42.98,2,22,4,98.153045833,78.188395834
2015-02-06 23:00:00,42.08,2,23,4,92.570954445,78.735777226
2015-02-07 00:00:00,42.08,2,0,5,101.817855278,79.414487221
2015-02-07 01:00:00,39.92,2,1,5,95.854028886,72.787191387
2015-02-07 02:00:00,39.92,2,2,5,81.951902222,73.929947778
2015-02-07 03:00:00,39.02,2,3,5,73.134010276,73.262168336
2015-02-07 04:00:00,37.94,2,4,5,77.06168528,64.734921667
2015-02-07 05:00:00,39.92,2,5,5,78.129488051,63.094213334
2015-02-07 06:00:00,39.02,2,6,5,90.699535555,79.117282502
2015-02-07 07:00:00,39.02,2,7,5,110.242195003,86.857030001
2015-02-07 08:00:00,44.06,2,8,5,124.494272778,81.53314111
2015-02-07 09:00:00,50.0,2,9,5,116.740951947,75.844236667
2015-02-07 10:00:00,53.96,2,10,5,104.425627778,74.098053888
2015-02-07 11:00:00,57.02,2,11,5,89.250470001,67.644642499
2015-02-07 12:00:00,60.98,2,12,5,72.390403892,59.4159175
2015-02-07 13:00:00,62.96,2,13,5,67.134228891,43.402115832
2015-02-07 14:00:00,64.94,2,14,5,62.802793056,39.449380277
2015-02-07 15:00:00,66.92,2,15,5,67.779275001,36.148503332
2015-02-07 16:00:00,68.0,2,16,5,71.207574723,46.275320556
2015-02-07 17:00:00,68.0,2,17,5,66.234787778,57.295002776
2015-02-07 18:00:00,66.02,2,18,5,68.420446667,66.709730277
2015-02-07 19:00:00,57.02,2,19,5,79.583671111,69.848299722
2015-02-07 20:00:00,57.92,2,20,5,87.005860553,91.793950001
2015-02-07 21:00:00,57.92,2,21,5,96.59798361,84.830985552
2015-02-07 22:00:00,57.92,2,22,5,93.797376666,76.709638057
2015-02-07 23:00:00,57.02,2,23,5,86.46761028,74.678099444
2015-02-08 00:00:00,55.94,2,0,6,92.305312224,76.730688055
2015-02-08 01:00:00,57.02,2,1,6,93.236606388,74.817233887
2015-02-08 02:00:00,57.02,2,2,6,86.617691946,79.150895831
2015-02-08 03:00:00,57.02,2,3,6,81.794171388,81.780916109
2015-02-08 04:00:00,57.92,2,4,6,78.165857777,79.451045
2015-02-08 05:00:00,59.0,2,5,6,81.65067611,70.295900835
2015-02-08 06:00:00,59.0,2,6,6,88.400461666,81.169548334
2015-02-08 07:00:00,57.92,2,7,6,109.600846948,82.119645833
2015-02-08 08:00:00,57.02,2,8,6,122.22385361,81.792653613
2015-02-08 09:00:00,57.92,2,9,6,104.830073611,80.248159167
2015-02-08 10:00:00,60.08,2,10,6,95.184200554,57.166995837
2015-02-08 11:00:00,60.98,2,11,6,73.811615555,46.444024443
2015-02-08 12:00:00,62.96,2,12,6,63.592979167,23.122384443
2015-02-08 13:00:00,68.0,2,13,6,44.452049166,7.855521388
2015-02-08 14:00:00,69.98,2,14,6,48.185327224,8.641361666
2015-02-08 15:00:00,73.04,2,15,6,54.00159611,21.476894167
2015-02-08 16:00:00,73.94,2,16,6,61.817146109,38.95225333
2015-02-08 17:00:00,73.94,2,17,6,69.476451391,50.27059861
2015-02-08 18:00:00,71.96,2,18,6,67.018310558,70.352202502
2015-02-08 19:00:00,64.04,2,19,6,80.7196575,84.807985277
2015-02-08 20:00:00,57.02,2,20,6,91.901731941,99.044441944
2015-02-08 21:00:00,55.04,2,21,6,105.260360556,97.832288056
2015-02-08 22:00:00,53.96,2,22,6,101.470448888,91.823910003
2015-02-08 23:00:00,55.94,2,23,6,81.558754722,87.558256944
2015-02-09 00:00:00,51.98,2,0,0,74.797803611,92.218538335
2015-02-09 01:00:00,53.06,2,1,0,72.848169167,86.800984445
