date,netload,tmp,month,hour,dayofweek,mw_2,mw_7,potential
2016-06-22 17:00:00,21819.679834449435,30.5,6,17,2,21134.387132356464,21594.78527727936,5314.746957895892
2016-06-22 18:00:00,21006.03772789109,31.5,6,18,2,20389.381027105628,20740.09599728887,5183.459191588867
2016-06-22 19:00:00,19986.469352045224,32.3,6,19,2,19460.13420125282,19637.528316703025,4978.104844940126
2016-06-22 20:00:00,19388.40362442148,32.4,6,20,2,18789.866292892504,18908.12470083268,4533.799185671298
2016-06-22 21:00:00,17925.25437978169,32.4,6,21,2,17334.01688022691,17370.46550336259,4332.320776055629
2016-06-22 22:00:00,16363.6711,32.3,6,22,2,15584.3596,15666.082599999996,3953.279113007328
2016-06-22 23:00:00,15141.31936723698,31.8,6,23,2,14086.6932843765,14297.949289231745,3707.806030629629
2016-06-23 00:00:00,14224.468466452048,30.6,6,0,3,13068.791586989815,13285.505107748624,3488.720384188122
2016-06-23 01:00:00,13512.890494400452,29.0,6,1,3,12410.552522186055,12550.66028284411,3371.248744559245
2016-06-23 02:00:00,13081.70961795212,27.8,6,2,3,12003.60166251873,12156.59694102092,3213.8584144659835
2016-06-23 03:00:00,12996.192335548596,27.1,6,3,3,11946.014531802535,12074.473742390604,3116.84854905644
2016-06-23 04:00:00,13332.058718341212,26.8,6,4,3,12390.836763248102,12463.401115674096,3101.3285714054564
2016-06-23 05:00:00,13844.18060748982,26.4,6,5,3,12931.30339639837,13125.37988114128,3147.5570711971013
2016-06-23 06:00:00,14361.999414636835,26.0,6,6,3,13638.427633540095,13817.617071985527,3162.047227137582
2016-06-23 07:00:00,15272.6462184723,25.3,6,7,3,14742.550573510527,14742.771947887475,3177.401123718624
2016-06-23 08:00:00,16414.48095883368,24.6,6,8,3,16079.073363983036,15998.710715550964,3362.823914292325
2016-06-23 09:00:00,17602.712285623504,23.9,6,9,3,17600.191646558236,17289.96061874165,3651.146741069444
2016-06-23 10:00:00,18688.822786750912,23.3,6,10,3,18995.238013061644,18518.19886638084,3906.144448413133
2016-06-23 11:00:00,19697.504330800657,23.2,6,11,3,20151.808128337743,19579.73160210572,4132.616926004544
2016-06-23 12:00:00,20651.65114999329,24.0,6,12,3,21094.841136126983,20592.59903191853,4359.070307478078
2016-06-23 13:00:00,21427.174779104847,25.7,6,13,3,21708.11194721032,21374.14827062832,4631.061119292916
2016-06-23 14:00:00,21887.89156557178,27.2,6,14,3,22134.25918897483,21848.57046804173,4936.592620559466
2016-06-23 15:00:00,22139.44008909096,28.6,6,15,3,22355.89944504396,22073.250303386896,5067.654852040916
2016-06-23 16:00:00,22039.800637739503,29.7,6,16,3,22229.929507096404,22062.11152603643,5134.24305559284
2016-06-23 17:00:00,21496.449576222527,30.6,6,17,3,21850.530497627125,21613.672715364453,5072.338678564636
2016-06-23 18:00:00,20569.416354329016,31.2,6,18,3,21056.32868526193,20703.949103904808,4860.228933361959
2016-06-23 19:00:00,19604.0321883848,31.7,6,19,3,20068.83821048925,19722.76112807158,4541.483471378053
2016-06-23 20:00:00,18994.21330306604,32.1,6,20,3,19399.775518212275,19040.58822865143,4151.362022010875
2016-06-23 21:00:00,17517.66595587833,32.3,6,21,3,17951.20595877375,17567.03554374897,3938.130454700189
2016-06-23 22:00:00,15881.9709,32.2,6,22,3,16262.8392,16015.725499999997,3545.6906891039653
